,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,1482.0,25155.0,2199.0,2998.0,7582.0,63763.0,530922.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,25155.0,71345.0,5480.0,0.0,100
mean,14.82,251.55,21.99,29.98,75.82,637.63,5309.22,10.0,0.0,0.0,0.0,0.0,0.0,0.0,251.55,713.45,54.8,0.0,100
std,1.2663476472266066,147.15163449773007,5.716350817319268,0.19999999999999998,70.48595819757509,2029.2977023461774,4275.9441454431435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.15163449773007,2030.4759972116206,1.2792042981336629,0.0,100
