,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,TTRAV,DIST,DRIVING_TIME,DRIVING_DIST,FARE,COMMISSION,REVENUE,PICKUP_DIST,TRAVEL_DIST,OPERATING_COST,PROFIT,nV
sum,100.0,0.0,0.0,0.0,0.0,181858.0,1228.0,0.0,3144.0,0.0,8268.0,0.0,2997.0,20436.0,0.0,0.0,0.0,0.0,214049.0,20436.0,0.0,8268.0,7369.0,177976.0,246.152,5030.0,50.3,28704.0,287.04,75.597,15.119400000000002,60.477599999999995,82.67999999999999,132.98000000000002,6.649,53.828599999999994,20
mean,5.0,0.0,0.0,0.0,0.0,9092.9,61.4,0.0,157.2,0.0,413.4,0.0,149.85,1021.8,0.0,0.0,0.0,0.0,10702.45,1021.8,0.0,413.4,368.45,8898.8,12.307599999999999,251.5,2.5149999999999997,1435.2,14.352,3.7798499999999997,0.7559700000000001,3.0238799999999997,4.1339999999999995,6.649000000000001,0.33245,2.6914299999999995,20
std,3.0435436410107286,0.0,0.0,0.0,0.0,3670.3575603819086,37.588352059199345,0.0,120.78584789879805,0.0,304.7798860610202,0.0,91.25688149971283,632.3776852815929,0.0,0.0,0.0,0.0,4135.200580319373,632.3776852815929,0.0,304.7798860610202,237.2922858994123,4825.161176473524,7.928214715080631,144.79113814115325,1.4479113814115325,907.9399238182875,9.079399238182877,2.170808369321389,0.4341616738642779,1.7366466954571116,3.0477988606102016,2.8150140693300836,0.14075070346650417,1.7297929392666747,20
