,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,275.0,29928.0,2515.0,3345.0,236160.0,16144.0,53490.0,3597639.0,1119.0,0.0,0.0,0.0,0.0,0.0,29928.0,69634.0,4739.0,388.0,500
mean,0.55,59.856,5.03,6.69,472.32,32.288,106.98,7195.278,2.238,0.0,0.0,0.0,0.0,0.0,59.856,139.268,9.478,0.776,500
std,2.783342233354704,137.14697901048862,9.431383885942084,12.482207778355722,259.85701633374407,83.65300177166878,420.985364298936,4223.769749703815,4.169907944371082,0.0,0.0,0.0,0.0,0.0,137.14697901048862,447.1071076458244,17.864259837987085,0.41733960354773275,500
