,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,3000.0,58566.0,3520.0,6000.0,52249.0,358668.0,1120320.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,58566.0,410917.0,11000.0,200
mean,15.0,292.83,17.6,30.0,261.245,1793.34,5601.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,292.83,2054.585,55.0,200
std,0.0,164.2945972129541,4.281548585670538,0.0,1019.6544221835125,3678.4683581225167,4804.180798609545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.2945972129541,3886.8867304116598,0.0,200
