,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,3000.0,58566.0,3520.0,6000.0,69163.0,358668.0,1120320.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,58566.0,427831.0,11000.0,200
mean,15.0,292.83,17.6,30.0,345.815,1793.34,5601.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,292.83,2139.155,55.0,200
std,0.0,164.2945972129541,4.281548585670538,0.0,1417.0460005282343,3678.4683581225167,4804.180798609545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.2945972129541,4012.4700760918668,0.0,200
