,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,1314.0,110617.0,6240.0,11040.0,14760.0,84230.0,800716.0,1960944.0,3680.0,0.0,0.0,0.0,0.0,0.0,110617.0,884946.0,16034.0,400
mean,3.285,276.5425,15.6,27.6,36.9,210.575,2001.79,4902.36,9.2,0.0,0.0,0.0,0.0,0.0,276.5425,2212.365,40.085,400
std,6.031976197077164,181.0771812174137,6.382934641416262,8.14898858985539,146.23731870989238,170.4274719138831,3859.1904576440534,4695.8637598985815,2.716329529951802,0.0,0.0,0.0,0.0,0.0,181.0771812174137,3932.827311034779,13.248266543817744,400
