,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,1110.0,17822.0,1480.0,2220.0,15990.0,4122.0,745400.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,17822.0,4122.0,4070.0,100
mean,11.1,178.22,14.8,22.2,159.9,41.22,7454.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,178.22,41.22,40.7,100
std,6.612660034152121,163.86910149336396,8.81688004553616,13.225320068304242,271.11906140023694,66.2431364845682,4259.153010122595,4.40844002276808,0.0,0.0,0.0,0.0,0.0,0.0,163.86910149336396,66.2431364845682,24.24642012522444,100
