,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,990.0,14843.0,1320.0,1950.0,20910.0,3741.0,776962.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,14843.0,3741.0,3590.0,100
mean,9.9,148.43,13.2,19.5,209.1,37.41,7769.62,6.5,0.0,0.0,0.0,0.0,0.0,0.0,148.43,37.41,35.9,100
std,7.14142842854285,151.62588562616605,9.521904571390467,14.381174563233067,292.7985655702568,66.43309005718051,3851.556722609022,4.793724854411023,0.0,0.0,0.0,0.0,0.0,0.0,151.62588562616605,66.43309005718051,26.20220516589311,100
