,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,483.0,104955.0,6590.0,11460.0,43050.0,93824.0,778942.0,2434451.0,3820.0,0.0,0.0,0.0,0.0,0.0,104955.0,872766.0,15763.0,500
mean,0.966,209.91,13.18,22.92,86.1,187.648,1557.884,4868.902,7.64,0.0,0.0,0.0,0.0,0.0,209.91,1745.532,31.526,500
std,3.4479879991793783,193.63195130228456,8.308167746417087,12.751423355656808,213.61074200095112,641.1674129264511,3410.30653165132,4745.268405567569,4.250474451885607,0.0,0.0,0.0,0.0,0.0,193.63195130228456,3538.0578054981092,17.866946565071412,500
