,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,7500.0,149808.0,8430.0,14940.0,109312.0,1048394.0,2347982.0,4980.0,0.0,0.0,0.0,0.0,0.0,0.0,149808.0,1157706.0,27420.0,500
mean,15.0,299.616,16.86,29.88,218.624,2096.788,4695.964,9.96,0.0,0.0,0.0,0.0,0.0,0.0,299.616,2315.412,54.84,500
std,0.0,178.27864452645017,4.6458117842061215,1.895464473722018,777.7746752852205,3819.908652216504,4682.217597031977,0.6318214912406722,0.0,0.0,0.0,0.0,0.0,0.0,178.27864452645017,3942.438871913368,2.527285964962689,500
