,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2978.0,59694.0,4975.0,5926.0,41540.0,126963.0,241845.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,59694.0,168503.0,10904.0,0.0,200
mean,14.89,298.47,24.875,29.63,207.7,634.815,1209.225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,298.47,842.515,54.52,0.0,200
std,1.0972327000185285,174.68173241123685,7.373685045876241,2.7110605390199525,982.5664476871796,1028.2375372158413,1149.747315204126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.68173241123685,1398.2124409132625,2.9106631201489077,0.0,200
