,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2827.0,59536.0,4992.0,5788.0,27184.0,152956.0,226411.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,59536.0,180140.0,10575.0,4.0,200
mean,14.135,297.68,24.96,28.94,135.92,764.78,1132.055,9.8,0.0,0.0,0.0,0.0,0.0,0.0,297.68,900.7,52.875,0.02,200
std,2.985185364142645,172.1332532790283,7.564689194743253,4.998130303689902,143.46184196678402,1116.8348409274972,1147.995636700951,1.4035131799278395,0.0,0.0,0.0,0.0,0.0,0.0,172.1332532790283,1156.184836816511,6.730966091328425,0.14035131799278394,200
