,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,4418.0,87705.0,6975.0,8865.0,30844.0,514236.0,1648038.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,87705.0,545080.0,16283.0,0.0,300
mean,14.726666666666667,292.35,23.25,29.55,102.81333333333333,1714.12,5493.46,10.0,0.0,0.0,0.0,0.0,0.0,0.0,292.35,1816.9333333333334,54.276666666666664,0.0,300
std,1.6876361995492348,162.25577737316445,6.785349651982981,3.197119313750194,579.5680422009923,3606.202036681327,4672.514351998516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.25577737316445,3646.9332297373862,3.5809028339105464,0.0,300
