,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2550.0,33070.0,3440.0,5160.0,140220.0,9048.0,280.0,2748402.0,1720.0,0.0,0.0,0.0,0.0,0.0,33070.0,9328.0,9430.0,400
mean,6.375,82.675,8.6,12.9,350.55,22.62,0.7,6871.005,4.3,0.0,0.0,0.0,0.0,0.0,82.675,23.32,23.575,400
std,7.424431321732851,119.18606323380655,9.913915184512842,14.870872776769263,304.85289192376985,49.907238263379135,9.960070658323517,4187.383097830313,4.956957592256421,0.0,0.0,0.0,0.0,0.0,119.18606323380655,53.1955544904258,27.197308856255546,400
