,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2048.0,132178.0,10823.0,13509.0,22140.0,64103.0,317880.0,721702.0,4595.0,0.0,0.0,0.0,0.0,0.0,132178.0,381983.0,20152.0,40.0,500
mean,4.096,264.356,21.646,27.018,44.28,128.206,635.76,1443.404,9.19,0.0,0.0,0.0,0.0,0.0,264.356,763.966,40.304,0.08,500
std,6.430356363836445,187.01999417292495,9.405190013944258,8.635439631846808,159.12927402493676,126.03639915446509,896.6200161197681,1217.3471373810264,2.7218959265316776,0.0,0.0,0.0,0.0,0.0,187.01999417292495,919.9248645170504,13.914409998674842,0.2715649001435568,500
