,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,1565.0,129155.0,9345.0,11920.0,56580.0,61443.0,227030.0,800334.0,4017.0,0.0,0.0,0.0,0.0,0.0,129155.0,288473.0,17502.0,98.0,500
mean,3.13,258.31,18.69,23.84,113.16,122.886,454.06,1600.668,8.034,0.0,0.0,0.0,0.0,0.0,258.31,576.946,35.004,0.196,500
std,5.824512846564904,215.7435246696265,11.159703309493127,11.98706717921937,238.54143966379038,148.70727187807205,687.5890908935595,1224.1556256324336,3.9719512577053577,0.0,0.0,0.0,0.0,0.0,215.7435246696265,734.7392207641144,18.110880486159914,0.3973660775647544,500
