,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,460.0,0.0,0.0,0.0,0.0,13276.0,1156.0,0.0,13379.0,0.0,43952.0,3600.0,13606.0,65855.0,0.0,0.0,0.0,0.0,259026.0,65855.0,3600.0,43952.0,28141.0,117478.0,1217.192,183.9033,40
mean,11.5,0.0,0.0,0.0,0.0,331.9,28.9,0.0,334.475,0.0,1098.8,90.0,340.15,1646.375,0.0,0.0,0.0,0.0,6475.65,1646.375,90.0,1098.8,703.525,2936.95,30.4298,4.5975825,40
std,3.305007855221667,0.0,0.0,0.0,0.0,170.4160519705546,11.399055291490674,0.0,126.6804960399314,0.0,362.85062265204175,569.2099788303083,96.76711403661038,488.2717133171253,0.0,0.0,0.0,0.0,2067.164334826694,488.2717133171253,569.2099788303083,362.85062265204175,198.68671222652162,2786.802238298336,9.852341593857334,2.841723191186454,40
