,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,689.0,59498.0,4528.0,6210.0,54735.0,41210.0,149791.0,1994542.0,2080.0,0.0,0.0,0.0,0.0,0.0,59498.0,191001.0,8979.0,92.0,300
mean,2.296666666666667,198.32666666666665,15.093333333333334,20.7,182.45,137.36666666666667,499.30333333333334,6648.473333333333,6.933333333333334,0.0,0.0,0.0,0.0,0.0,198.32666666666665,636.67,29.93,0.30666666666666664,300
std,5.1850688215783505,192.32574084312898,10.71918647805856,13.822936684920384,281.39418934891154,150.2929988630421,1361.2401750006038,4393.879225100693,4.618802153517006,0.0,0.0,0.0,0.0,0.0,192.32574084312898,1415.572619320027,20.571071840220636,0.46188021535170065,300
