,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2810.0,39011.0,4120.0,6180.0,180810.0,43289.0,1655.0,3591791.0,2060.0,0.0,0.0,0.0,0.0,0.0,39011.0,44944.0,11050.0,500
mean,5.62,78.022,8.24,12.36,361.62,86.578,3.31,7183.582,4.12,0.0,0.0,0.0,0.0,0.0,78.022,89.888,22.1,500
std,7.2263434792542425,117.80761768905754,9.853760357669184,14.780640536503778,303.00313099832744,456.7832854381948,24.986527431922436,4201.293682723571,4.926880178834592,0.0,0.0,0.0,0.0,0.0,117.80761768905754,458.17755160372826,26.56126883271972,500
