,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2886.0,39002.0,4100.0,6150.0,181425.0,31475.0,1014.0,3523173.0,2050.0,0.0,0.0,0.0,0.0,0.0,39002.0,32489.0,11086.0,500
mean,5.772,78.004,8.2,12.3,362.85,62.95,2.028,7046.346,4.1,0.0,0.0,0.0,0.0,0.0,78.004,64.978,22.172,500
std,7.292625093992084,119.17370821392996,9.846517547622168,14.76977632143325,302.7804145893816,103.58383426694964,14.64089914778841,4251.001691018022,4.923258773811084,0.0,0.0,0.0,0.0,0.0,119.17370821392996,108.5189856961123,26.720448738026896,500
