,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,5894.0,117100.0,9665.0,11885.0,62898.0,862722.0,1982946.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,117100.0,925620.0,21779.0,2.0,400
mean,14.735,292.75,24.1625,29.7125,157.245,2156.805,4957.365,10.0,0.0,0.0,0.0,0.0,0.0,0.0,292.75,2314.05,54.4475,0.005,400
std,1.6603212540549694,165.3480948822907,6.9593228252081865,2.386226927047891,849.7641306087078,3924.4779582879196,4604.162392348122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.3480948822907,4036.629158084719,2.8806229746019367,0.07062201265667241,400
