,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,1125.0,15536.0,1500.0,2250.0,15375.0,3342.0,685696.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,15536.0,3342.0,4125.0,100
mean,11.25,155.36,15.0,22.5,153.75,33.42,6856.96,7.5,0.0,0.0,0.0,0.0,0.0,0.0,155.36,33.42,41.25,100
std,6.527912098338669,136.53367660941694,8.70388279778489,13.055824196677339,267.64439603188544,58.77575601342355,4102.789144723454,4.351941398892445,0.0,0.0,0.0,0.0,0.0,0.0,136.53367660941694,58.77575601342355,23.935677693908453,100
