,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,1480.0,27216.0,2175.0,2977.0,18882.0,76567.0,604493.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,27216.0,95449.0,5457.0,0.0,100
mean,14.8,272.16,21.75,29.77,188.82,765.67,6044.93,10.0,0.0,0.0,0.0,0.0,0.0,0.0,272.16,954.49,54.57,0.0,100
std,1.4070529413628974,169.04095015197598,5.659308948783215,2.3000000000000007,994.1227123814883,2442.9561454074114,4487.504654633078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.04095015197598,2631.4519381758228,2.6789678398347156,0.0,100
