,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,100.0,0.0,0.0,0.0,0.0,86126.0,1290.0,0.0,1691.0,0.0,14136.0,0.0,3000.0,23089.0,0.0,0.0,0.0,0.0,86658.0,23089.0,0.0,14136.0,5981.0,43452.0,267.758,267.758,10
mean,10.0,0.0,0.0,0.0,0.0,8612.6,129.0,0.0,169.1,0.0,1413.6,0.0,300.0,2308.9,0.0,0.0,0.0,0.0,8665.8,2308.9,0.0,1413.6,598.1,4345.2,26.775799999999997,26.775799999999997,10
std,2.943920288775949,0.0,0.0,0.0,0.0,1724.0596277391335,36.87817782917155,0.0,49.67997584540476,0.0,634.3028018576337,0.0,88.31760866327846,750.6855311424796,0.0,0.0,0.0,0.0,1895.2930468223992,750.6855311424796,0.0,634.3028018576337,168.59052958771636,2894.902677312505,9.889499580643884,9.889499580643884,10
