,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,100.0,0.0,0.0,0.0,0.0,85844.0,1290.0,0.0,1700.0,0.0,14409.0,0.0,3000.0,23089.0,0.0,0.0,0.0,0.0,86658.0,23089.0,0.0,14409.0,5990.0,43170.0,267.758,267.758,10
mean,10.0,0.0,0.0,0.0,0.0,8584.4,129.0,0.0,170.0,0.0,1440.9,0.0,300.0,2308.9,0.0,0.0,0.0,0.0,8665.8,2308.9,0.0,1440.9,599.0,4317.0,26.775799999999997,26.775799999999997,10
std,2.5385910352879693,0.0,0.0,0.0,0.0,1698.131731573784,32.55764119219941,0.0,43.77975178854566,0.0,573.6085482859079,0.0,76.15773105863909,706.4860539631653,0.0,0.0,0.0,0.0,1895.2930468223992,706.4860539631653,0.0,573.6085482859079,148.46997451785776,2758.8325228054146,9.001815505774378,9.001815505774378,10
