,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2055.0,26734.0,2740.0,4110.0,100245.0,15028.0,2145860.0,1370.0,0.0,0.0,0.0,0.0,0.0,0.0,26734.0,15028.0,7535.0,300
mean,6.85,89.11333333333333,9.133333333333333,13.7,334.15,50.093333333333334,7152.866666666667,4.566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,89.11333333333333,50.093333333333334,25.116666666666667,300
std,7.484264429242378,120.02254730575179,9.979019238989839,14.968528858484756,306.8548415989375,78.95490831721708,4299.842507291858,4.989509619494919,0.0,0.0,0.0,0.0,0.0,0.0,120.02254730575179,78.95490831721708,27.442302907222057,300
