,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,5272.0,145308.0,11529.0,14726.0,1845.0,106790.0,1040206.0,2596878.0,4960.0,0.0,0.0,0.0,0.0,0.0,145308.0,1146996.0,24958.0,4.0,500
mean,10.544,290.616,23.058,29.452,3.69,213.58,2080.412,5193.756,9.92,0.0,0.0,0.0,0.0,0.0,290.616,2293.992,49.916,0.008,500
std,6.676317130038213,174.407374869349,7.640640993370855,3.6477813280450992,47.54213298557011,615.629892003187,3866.578138257975,4708.080656424527,0.8917344788453136,0.0,0.0,0.0,0.0,0.0,174.407374869349,3936.924358270233,8.412757751532606,0.08917344788453134,500
