,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,432.0,38939.0,3274.0,4515.0,151290.0,57139.0,99347.0,2926571.0,1530.0,0.0,0.0,0.0,0.0,0.0,38939.0,156486.0,6477.0,247.0,400
mean,1.08,97.3475,8.185,11.2875,378.225,142.8475,248.3675,7316.4275,3.825,0.0,0.0,0.0,0.0,0.0,97.3475,391.215,16.1925,0.6175,400
std,3.731408383077796,164.5965424856963,10.96934781464681,14.50520064889354,299.6308913523964,838.2028748413063,864.0823358636774,4296.496529827622,4.8660632372146,0.0,0.0,0.0,0.0,0.0,164.5965424856963,1239.9234388099435,20.91672098566073,0.48660632372145995,400
