,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,307.0,25008.0,1957.0,2592.0,190035.0,13764.0,43439.0,2769610.0,870.0,0.0,0.0,0.0,0.0,0.0,25008.0,57203.0,3769.0,313.0,400
mean,0.7675,62.52,4.8925,6.48,475.0875,34.41,108.5975,6924.025,2.175,0.0,0.0,0.0,0.0,0.0,62.52,143.0075,9.4225,0.7825,400
std,3.2356788769107196,145.81952178062727,9.451946465144092,12.332470334908717,258.1419629318639,94.82423735509259,393.6589436345995,4246.1371540734535,4.130621027786012,0.0,0.0,0.0,0.0,0.0,145.81952178062727,439.1276467829974,18.152762895820562,0.41306210277860117,400
