,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,1474.0,31166.0,2218.0,2963.0,20951.0,88846.0,580056.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,31166.0,109797.0,5437.0,0.0,100
mean,14.74,311.66,22.18,29.63,209.51,888.46,5800.56,10.0,0.0,0.0,0.0,0.0,0.0,0.0,311.66,1097.97,54.37,0.0,100
std,1.567472391134752,152.21411155860602,5.881626930836004,2.81286725997197,990.9487596961985,2578.0806164762394,4566.443996606267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.21411155860602,2734.6736087814315,3.189803831718885,0.0,100
