,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,1161.0,77710.0,6305.0,8009.0,75030.0,39162.0,146867.0,631624.0,2690.0,0.0,0.0,0.0,0.0,0.0,77710.0,186029.0,11860.0,131.0,400
mean,2.9025,194.275,15.7625,20.0225,187.575,97.905,367.1675,1579.06,6.725,0.0,0.0,0.0,0.0,0.0,194.275,465.0725,29.65,0.3275,400
std,5.695532589556199,201.00905695376917,11.79677938080553,14.077016720504862,283.5051716121367,137.3401133749883,632.2607996235427,1085.22180789497,4.698890713225525,0.0,0.0,0.0,0.0,0.0,201.00905695376917,677.6709689067384,21.404740299012516,0.4698890713225526,400
