,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,1204.0,83976.0,6770.0,8509.0,66420.0,73044.0,174191.0,614401.0,2867.0,0.0,0.0,0.0,0.0,0.0,83976.0,247235.0,12580.0,114.0,400
mean,3.01,209.94,16.925,21.2725,166.05,182.61,435.4775,1536.0025,7.1675,0.0,0.0,0.0,0.0,0.0,209.94,618.0875,31.45,0.285,400
std,5.833521658256131,198.50056065778162,11.866398084876973,13.483610909466897,273.3770015242797,841.9509941745295,708.1280483258762,1144.4252292119795,4.5055736855131965,0.0,0.0,0.0,0.0,0.0,198.50056065778162,1128.5921675012246,20.33423721233523,0.451979771987325,400
