,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,TTRAV,DIST,DRIVING_TIME,DRIVING_DIST,FARE,COMMISSION,REVENUE,PICKUP_DIST,TRAVEL_DIST,OPERATING_COST,PROFIT,nV
sum,200.0,0.0,0.0,0.0,0.0,361069.0,2350.0,0.0,6417.0,0.0,36411.0,0.0,5945.0,43033.0,0.0,0.0,0.0,0.0,408735.0,43033.0,0.0,36411.0,14712.0,314579.0,553.2339999999999,11181.0,111.81,79444.0,794.44,167.97750000000002,33.5955,134.382,364.11,475.9200000000001,23.796,110.586,40
mean,5.0,0.0,0.0,0.0,0.0,9026.725,58.75,0.0,160.425,0.0,910.275,0.0,148.625,1075.825,0.0,0.0,0.0,0.0,10218.375,1075.825,0.0,910.275,367.8,7864.475,13.830849999999998,279.525,2.7952500000000002,1986.1,19.861,4.1994375,0.8398875,3.35955,9.10275,11.898000000000001,0.5949,2.76465,40
std,2.8823067684915684,0.0,0.0,0.0,0.0,3828.985779801628,32.24008493976213,0.0,137.7260170382879,0.0,2189.070473470535,0.0,85.60693942037103,621.3670985446897,0.0,0.0,0.0,0.0,3770.396399533527,621.3670985446897,0.0,2189.070473470535,236.90961167197105,4943.770402661391,9.116700270551672,140.47373830665344,1.4047373830665344,2248.152492774729,22.481524927747298,2.1070865235648157,0.4214173047129631,1.6856692188518525,21.890704734705356,22.045059938505673,1.1022529969252837,1.879432684451512,40
