,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,TTRAV,DIST,DRIVING_TIME,DRIVING_DIST,FARE,COMMISSION,REVENUE,PICKUP_DIST,TRAVEL_DIST,OPERATING_COST,PROFIT,nV
sum,200.0,0.0,0.0,0.0,0.0,341323.0,2341.0,0.0,5881.0,0.0,13805.0,0.0,5980.0,40132.0,0.0,0.0,0.0,0.0,454498.0,40132.0,0.0,13805.0,14202.0,386359.0,503.642,9851.0,98.50999999999999,53937.0,539.37,148.01850000000002,29.603700000000003,118.41479999999999,138.05,236.56,11.828000000000001,106.5868,40
mean,5.0,0.0,0.0,0.0,0.0,8533.075,58.525,0.0,147.025,0.0,345.125,0.0,149.5,1003.3,0.0,0.0,0.0,0.0,11362.45,1003.3,0.0,345.125,355.05,9658.975,12.59105,246.275,2.4627499999999998,1348.425,13.48425,3.7004625000000004,0.7400925,2.9603699999999997,3.4512500000000004,5.914,0.2957,2.66467,40
std,3.3588764910385263,0.0,0.0,0.0,0.0,4060.18052135932,40.20651018850631,0.0,127.0768972729222,0.0,295.734564588429,0.0,100.81590228652499,697.3283889612426,0.0,0.0,0.0,0.0,4653.635330825536,697.3283889612426,0.0,295.734564588429,254.44710799934586,5447.8828608942795,9.134433458776769,132.60641348530584,1.3260641348530582,952.9968893725971,9.529968893725972,1.9890795461382094,0.3978159092276419,1.5912636369105673,2.95734564588429,3.124157158133686,0.15620785790668432,1.5460760798608677,40
