,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2650.0,126486.0,9763.0,12761.0,43665.0,103847.0,609936.0,3063429.0,4270.0,0.0,0.0,0.0,0.0,0.0,126486.0,713783.0,19681.0,73.0,500
mean,5.3,252.972,19.526,25.522,87.33,207.694,1219.872,6126.858,8.54,0.0,0.0,0.0,0.0,0.0,252.972,1427.566,39.362,0.146,500
std,6.977346682906542,194.06777119251734,10.169570508564131,10.585349084015176,214.88082426609068,777.3184523196612,2628.0603398544395,4689.027669657071,3.534598530745337,0.0,0.0,0.0,0.0,0.0,194.06777119251734,2730.093706989173,17.557433837720474,0.3534598530745337,500
