,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,4819.0,118647.0,9436.0,11904.0,109112.0,661440.0,2177062.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,118647.0,770552.0,20723.0,0.0,400
mean,12.0475,296.6175,23.59,29.76,272.78,1653.6,5442.655,10.0,0.0,0.0,0.0,0.0,0.0,0.0,296.6175,1926.38,51.8075,0.0,400
std,5.836128403046158,175.54803894859305,6.965140555465732,2.0279747790001363,988.5824268297466,3350.954762384725,4777.9436822289335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.54803894859305,3461.303119319301,6.269666302032918,0.0,400
