,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,4392.0,83470.0,6939.0,8989.0,32420.0,519581.0,1707466.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,83470.0,552001.0,16381.0,0.0,300
mean,14.64,278.23333333333335,23.13,29.963333333333335,108.06666666666666,1731.9366666666667,5691.553333333333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,278.23333333333335,1840.0033333333333,54.60333333333333,0.0,300
std,1.9723167709108125,150.03526527110927,6.54542399320595,0.4501826707151921,101.41874297672406,3715.1595093511078,4765.963331311616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.03526527110927,3728.8363177095594,2.016484462502485,0.0,300
