,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2823.0,94760.0,7340.0,8785.0,57691.0,216500.0,325513.0,2970.0,0.0,0.0,0.0,0.0,0.0,0.0,94760.0,274191.0,14578.0,3.0,300
mean,9.41,315.8666666666667,24.466666666666665,29.283333333333335,192.30333333333334,721.6666666666666,1085.0433333333333,9.9,0.0,0.0,0.0,0.0,0.0,0.0,315.8666666666667,913.97,48.593333333333334,0.01,300
std,6.8418762706592435,179.4653586035046,7.86012047416898,4.408458222768501,583.8178960727437,1006.8481113288691,1120.316042420727,0.9966499068325334,0.0,0.0,0.0,0.0,0.0,0.0,179.4653586035046,1156.932905686786,8.882809422305474,0.09966499068325334,300
