,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,4204.0,134931.0,11047.0,14083.0,11070.0,87496.0,751203.0,2921407.0,4760.0,0.0,0.0,0.0,0.0,0.0,134931.0,838699.0,23047.0,24.0,500
mean,8.408,269.862,22.094,28.166,22.14,174.992,1502.406,5842.814,9.52,0.0,0.0,0.0,0.0,0.0,269.862,1677.398,46.094,0.048,500
std,7.305359166056806,178.80145098333932,7.796327947111886,6.9497512246244,114.68314980719443,460.2374397393977,3073.945909751203,4884.693015032389,2.1398031486634608,0.0,0.0,0.0,0.0,0.0,178.80145098333932,3116.8675959715765,12.83802140468594,0.21398031486634606,500
