,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,7341.0,146839.0,12075.0,14700.0,43483.0,1151972.0,2617835.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,146839.0,1195455.0,27041.0,0.0,500
mean,14.682,293.678,24.15,29.4,86.966,2303.944,5235.67,10.0,0.0,0.0,0.0,0.0,0.0,0.0,293.678,2390.91,54.082,0.0,500
std,1.8889182152883424,178.84766504089777,7.222730485858009,3.4333038243506215,93.6836704245111,4109.73311510843,4768.827277676202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.84766504089777,4128.045696506386,3.8695248345100173,0.0,500
