,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,7333.0,152922.0,12210.0,14874.0,100984.0,1247068.0,2314877.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,152922.0,1348052.0,27207.0,1.0,500
mean,14.666,305.844,24.42,29.748,201.968,2494.136,4629.754,10.0,0.0,0.0,0.0,0.0,0.0,0.0,305.844,2696.104,54.414,0.002,500
std,1.7913295965418796,177.8053687668757,7.406572394114467,2.104603218998497,992.5371726308834,4224.197109504229,4657.90177132436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.8053687668757,4340.491589169977,2.733046484451434,0.044721359549995794,500
