,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,TTRAV,DIST,DRIVING_TIME,DRIVING_DIST,FARE,COMMISSION,REVENUE,PICKUP_DIST,TRAVEL_DIST,OPERATING_COST,PROFIT,nV
sum,200.0,0.0,0.0,0.0,0.0,358415.0,2332.0,0.0,5644.0,0.0,26189.0,0.0,5956.0,39570.0,0.0,0.0,0.0,0.0,425854.0,39570.0,0.0,26189.0,13932.0,346163.0,513.439,10886.0,108.86,65759.0,657.5899999999999,163.566,32.7132,130.8528,261.89,370.75,18.5375,112.31530000000001,40
mean,5.0,0.0,0.0,0.0,0.0,8960.375,58.3,0.0,141.1,0.0,654.725,0.0,148.9,989.25,0.0,0.0,0.0,0.0,10646.35,989.25,0.0,654.725,348.3,8654.075,12.835975,272.15,2.7215,1643.975,16.439749999999997,4.08915,0.8178300000000001,3.2713200000000002,6.54725,9.26875,0.46343750000000006,2.8078825000000003,40
std,3.1214723679042464,0.0,0.0,0.0,0.0,4056.221095270566,34.49280861504099,0.0,123.71095343582151,0.0,1563.6794377283213,0.0,93.81400037663177,626.9607909058853,0.0,0.0,0.0,0.0,4615.656274975201,626.9607909058853,0.0,1563.6794377283213,240.04691849078813,5704.01818957928,8.631909823699921,133.9821170615978,1.339821170615978,1676.6033655915223,16.766033655915226,2.010342645880586,0.4020685291761172,1.6082741167044687,15.636794377283211,15.652932089957476,0.7826466044978737,1.749498399452225,40
