,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,1476.0,27332.0,2162.0,2984.0,20520.0,89958.0,592267.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,27332.0,110478.0,5460.0,0.0,100
mean,14.76,273.32,21.62,29.84,205.2,899.58,5922.67,10.0,0.0,0.0,0.0,0.0,0.0,0.0,273.32,1104.78,54.6,0.0,100
std,1.3266499161421599,147.111987851762,4.580988380846926,1.5999999999999999,991.9339135692908,2797.0928782028186,4492.744620310989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.111987851762,2935.381951916371,2.0597146021777495,0.0,100
