,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,TTRAV,DIST,DRIVING_TIME,DRIVING_DIST,FARE,COMMISSION,REVENUE,PICKUP_DIST,TRAVEL_DIST,OPERATING_COST,PROFIT,nV
sum,100.0,0.0,0.0,0.0,0.0,188452.0,1290.0,0.0,2300.0,0.0,20169.0,0.0,2967.0,24159.0,0.0,0.0,0.0,0.0,192643.0,24159.0,0.0,20169.0,6557.0,141758.0,270.97799999999995,5498.0,54.98,44328.0,443.28000000000003,82.584,16.5168,66.0672,201.68999999999994,256.66999999999996,12.8335,53.2337,20
mean,5.0,0.0,0.0,0.0,0.0,9422.6,64.5,0.0,115.0,0.0,1008.45,0.0,148.35,1207.95,0.0,0.0,0.0,0.0,9632.15,1207.95,0.0,1008.45,327.85,7087.9,13.548899999999998,274.9,2.7489999999999997,2216.4,22.164,4.1292,0.82584,3.30336,10.084499999999997,12.833499999999997,0.641675,2.661685,20
std,3.0607876523260447,0.0,0.0,0.0,0.0,3526.219466555618,42.17444973590427,0.0,67.25442658098308,0.0,2142.948251333834,0.0,90.21335821262835,745.7697877467211,0.0,0.0,0.0,0.0,4052.0859770974103,745.7697877467211,0.0,2142.948251333834,191.86845137119067,5485.893919384228,8.106229273966118,156.25549253504155,1.5625549253504154,2166.2738175566765,21.66273817556677,2.3433535988991685,0.46867071977983366,1.8746828791193344,21.429482513338346,20.961613606781327,1.0480806803390663,2.378920183009842,20
