,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,1449.0,26466.0,2172.0,3000.0,20471.0,104954.0,665589.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,26466.0,125425.0,5449.0,0.0,100
mean,14.49,264.66,21.72,30.0,204.71,1049.54,6655.89,10.0,0.0,0.0,0.0,0.0,0.0,0.0,264.66,1254.25,54.49,0.0,100
std,2.401577764215799,141.69124350096052,4.744119166575252,0.0,991.7667664783437,2953.6717448223003,4514.424260292689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.69124350096052,3099.5601883349696,2.401577764215799,0.0,100
