,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,3000.0,56929.0,3600.0,6000.0,35159.0,313070.0,1160627.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,56929.0,348229.0,11000.0,200
mean,15.0,284.645,18.0,30.0,175.795,1565.35,5803.135,10.0,0.0,0.0,0.0,0.0,0.0,0.0,284.645,1741.145,55.0,200
std,0.0,159.11595902701092,4.010037656936684,0.0,709.0386463267884,3607.9237361576297,4757.17880657894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.11595902701092,3728.9854513603677,0.0,200
