,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2428.0,84358.0,5210.0,8760.0,3075.0,73476.0,514738.0,1694941.0,2920.0,0.0,0.0,0.0,0.0,0.0,84358.0,588214.0,14108.0,300
mean,8.093333333333334,281.1933333333333,17.366666666666667,29.2,10.25,244.92,1715.7933333333333,5649.803333333333,9.733333333333333,0.0,0.0,0.0,0.0,0.0,281.1933333333333,1960.7133333333334,47.026666666666664,300
std,7.3469641232496015,164.32098845362634,4.8453220782898825,4.841293947933865,78.8632924516918,167.94755591690378,3623.8260833309396,4776.789942892327,1.613764649311287,0.0,0.0,0.0,0.0,0.0,164.32098845362634,3708.5294083230465,10.628696353558261,300
