,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2730.0,38553.0,3660.0,5490.0,133455.0,9622.0,444.0,2893524.0,1830.0,0.0,0.0,0.0,0.0,0.0,38553.0,10066.0,10050.0,400
mean,6.825,96.3825,9.15,13.725,333.6375,24.055,1.11,7233.81,4.575,0.0,0.0,0.0,0.0,0.0,96.3825,25.165,25.125,400
std,7.478917737635293,131.4649526611389,9.976287675757636,14.964431513636454,306.77084602954733,50.24398591175616,22.199999999999996,4294.834018564343,4.988143837878818,0.0,0.0,0.0,0.0,0.0,131.4649526611389,60.77620540028098,27.404139141838833,400
