,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2565.0,32661.0,3460.0,5190.0,139605.0,6976.0,68.0,2831067.0,1730.0,0.0,0.0,0.0,0.0,0.0,32661.0,7044.0,9485.0,400
mean,6.4125,81.6525,8.65,12.975,349.0125,17.44,0.17,7077.6675,4.325,0.0,0.0,0.0,0.0,0.0,81.6525,17.61,23.7125,400
std,7.430030763251061,115.24515329133307,9.920864826074546,14.881297239111817,305.0665934017922,40.68112319566844,2.685914246275532,4052.1192427960887,4.960432413037273,0.0,0.0,0.0,0.0,0.0,115.24515329133307,41.67739691408083,27.216846540129744,400
