,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2964.0,60298.0,4606.0,5860.0,27417.0,341984.0,1169443.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,60298.0,369401.0,10814.0,1.0,200
mean,14.82,301.49,23.03,29.3,137.085,1709.92,5847.215,9.95,0.0,0.0,0.0,0.0,0.0,0.0,301.49,1847.005,54.07,0.005,200
std,1.1463729123942854,167.39097524348446,6.344316492640792,4.390487661928654,144.7621087010613,3806.163594769772,4860.964984618117,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,167.39097524348446,3834.839044531375,4.874825083835312,0.07071067811865475,200
