,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,5217.0,124681.0,9954.0,11714.0,53987.0,310438.0,419738.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,124681.0,364425.0,20931.0,0.0,400
mean,13.0425,311.7025,24.885,29.285,134.9675,776.095,1049.345,10.0,0.0,0.0,0.0,0.0,0.0,0.0,311.7025,911.0625,52.3275,0.0,400
std,4.606380423011517,181.799261335974,7.715282818693757,3.8523859091454553,130.84533885661062,1058.8475510269593,1125.2570660238448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.799261335974,1104.7867205204568,5.876357092766254,0.0,400
