,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,5230.0,128529.0,9860.0,11745.0,86364.0,319972.0,422461.0,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,128529.0,406336.0,20945.0,3.0,400
mean,13.075,321.3225,24.65,29.3625,215.91,799.93,1056.1525,9.925,0.0,0.0,0.0,0.0,0.0,0.0,321.3225,1015.84,52.3625,0.0075,400
std,4.719115396481981,182.25324168313173,8.26033187630902,3.4504866897279833,694.518110212782,1076.6484941939618,1138.075304071789,0.8638521873004428,0.0,0.0,0.0,0.0,0.0,0.0,182.25324168313173,1285.1594615080883,5.867039212652921,0.08638521873004429,400
