,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,71.0,0.0,0.0,0.0,0.0,668.0,94.0,0.0,986.0,0.0,6962.0,0.0,2130.0,10480.0,0.0,0.0,0.0,0.0,24722.0,10480.0,0.0,6962.0,3210.0,4070.0,157.419,157.419,5
mean,14.2,0.0,0.0,0.0,0.0,133.6,18.8,0.0,197.2,0.0,1392.4,0.0,426.0,2096.0,0.0,0.0,0.0,0.0,4944.4,2096.0,0.0,1392.4,642.0,814.0,31.483800000000002,31.483800000000002,5
std,2.16794833886788,0.0,0.0,0.0,0.0,37.806084166440726,5.495452665613635,0.0,38.66135020922058,0.0,259.5617460258734,0.0,65.0384501660364,532.9000844436038,0.0,0.0,0.0,0.0,2781.843147986601,532.9000844436038,0.0,259.5617460258734,84.37712960275432,2099.225809673652,9.175006032695565,9.175006032695565,5
