,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,79.0,0.0,0.0,0.0,0.0,688.0,88.0,0.0,1043.0,0.0,8061.0,0.0,2370.0,11600.0,0.0,0.0,0.0,0.0,30145.0,11600.0,0.0,8061.0,3501.0,6983.0,176.108,176.108,5
mean,15.8,0.0,0.0,0.0,0.0,137.6,17.6,0.0,208.6,0.0,1612.2,0.0,474.0,2320.0,0.0,0.0,0.0,0.0,6029.0,2320.0,0.0,1612.2,700.2,1396.6,35.2216,35.2216,5
std,2.2803508501982757,0.0,0.0,0.0,0.0,47.257803588402204,5.813776741499453,0.0,65.5919202341264,0.0,151.42721023646973,0.0,68.41052550594829,332.9053919659458,0.0,0.0,0.0,0.0,348.5936029246664,332.9053919659458,0.0,151.42721023646973,135.83335378322954,691.5094359442971,6.635631077749878,6.635631077749878,5
