,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,3195.0,42286.0,4280.0,6390.0,175890.0,17730.0,490.0,3474196.0,2130.0,0.0,0.0,0.0,0.0,0.0,42286.0,18220.0,11715.0,500
mean,6.39,84.572,8.56,12.78,351.78,35.46,0.98,6948.392,4.26,0.0,0.0,0.0,0.0,0.0,84.572,36.44,23.43,500
std,7.424833756564873,122.82190054916518,9.9056875223571,14.849667513129747,304.59989131248085,62.257371938762745,21.913466179497945,4151.394474450844,4.9498891710432495,0.0,0.0,0.0,0.0,0.0,122.82190054916518,72.2997989059699,27.180188101823372,500
