,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,3300.0,42684.0,4440.0,6660.0,170970.0,38320.0,502.0,3465088.0,2220.0,0.0,0.0,0.0,0.0,0.0,42684.0,38822.0,12180.0,500
mean,6.6,85.368,8.88,13.32,341.94,76.64,1.004,6930.176,4.44,0.0,0.0,0.0,0.0,0.0,85.368,77.644,24.36,500
std,7.453261179135533,120.34371523096328,9.9470340792594,14.9205511188891,305.87129793722653,631.2587279104555,18.07554798255753,4282.954356640535,4.9735170396297,0.0,0.0,0.0,0.0,0.0,120.34371523096328,631.5805865752029,27.303504586874023,500
