pax,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE
476,15.0,446.0,20.0,30.0,158.0,26.0,13908.0,10.0,0,0,0,0,0,0,446.0,184.0,55.0,False
477,15.0,86.0,20.0,30.0,0.0,0.0,13923.0,10.0,0,0,0,0,0,0,86.0,0.0,55.0,False
478,15.0,118.0,20.0,30.0,27.0,0.0,13927.0,10.0,0,0,0,0,0,0,118.0,27.0,55.0,False
479,15.0,726.0,20.0,30.0,95.0,124.0,13932.0,10.0,0,0,0,0,0,0,726.0,219.0,55.0,False
480,15.0,288.0,20.0,30.0,45.0,0.0,13951.0,10.0,0,0,0,0,0,0,288.0,45.0,55.0,False
481,15.0,245.0,20.0,30.0,60.0,214.0,13968.0,10.0,0,0,0,0,0,0,245.0,274.0,55.0,False
482,15.0,216.0,20.0,30.0,77.0,0.0,13994.0,10.0,0,0,0,0,0,0,216.0,77.0,55.0,False
483,15.0,303.0,35.0,30.0,68.0,13870.0,187.0,10.0,0,0,0,0,0,0,303.0,13938.0,55.0,False
484,15.0,171.0,20.0,30.0,0.0,0.0,14084.0,10.0,0,0,0,0,0,0,171.0,0.0,55.0,False
485,15.0,397.0,35.0,30.0,0.0,13932.0,144.0,10.0,0,0,0,0,0,0,397.0,13932.0,55.0,False
486,15.0,57.0,20.0,30.0,92.0,0.0,14093.0,10.0,0,0,0,0,0,0,57.0,92.0,55.0,False
487,15.0,238.0,20.0,30.0,173.0,0.0,14100.0,10.0,0,0,0,0,0,0,238.0,173.0,55.0,False
488,15.0,125.0,20.0,30.0,41.0,0.0,14106.0,10.0,0,0,0,0,0,0,125.0,41.0,55.0,False
489,15.0,643.0,20.0,30.0,136.0,12.0,14125.0,10.0,0,0,0,0,0,0,643.0,148.0,55.0,False
490,15.0,425.0,20.0,30.0,97.0,59.0,14136.0,10.0,0,0,0,0,0,0,425.0,156.0,55.0,False
491,15.0,634.0,35.0,30.0,0.0,13908.0,234.0,10.0,0,0,0,0,0,0,634.0,13908.0,55.0,False
492,15.0,109.0,35.0,30.0,222.0,13968.0,234.0,10.0,0,0,0,0,0,0,109.0,14190.0,55.0,False
493,15.0,214.0,35.0,30.0,163.0,14136.0,79.0,10.0,0,0,0,0,0,0,214.0,14299.0,55.0,False
494,15.0,205.0,20.0,30.0,131.0,0.0,14286.0,10.0,0,0,0,0,0,0,205.0,131.0,55.0,False
495,15.0,311.0,15.0,30.0,388.0,5.0,14322.0,10.0,0,0,0,0,0,0,311.0,393.0,55.0,False
496,15.0,321.0,35.0,30.0,86.0,14125.0,198.0,10.0,0,0,0,0,0,0,321.0,14211.0,55.0,False
497,15.0,447.0,35.0,30.0,178.0,14322.0,5.0,10.0,0,0,0,0,0,0,447.0,14500.0,55.0,False
498,15.0,231.0,20.0,30.0,0.0,0.0,14347.0,10.0,0,0,0,0,0,0,231.0,0.0,55.0,False
499,15.0,524.0,20.0,30.0,177.0,0.0,14348.0,10.0,0,0,0,0,0,0,524.0,177.0,55.0,False
