pax,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE
431,15,516,20,13,3,17,12351,10,0,0,0,0,0,0,516,20,38,FALSE
432,15,375,35,30,27,12069,272,10,0,0,0,0,0,0,375,12096,55,FALSE
433,15,181,35,30,98,12351,40,10,0,0,0,0,0,0,181,12449,55,FALSE
434,15,641,20,30,411,486,12425,10,0,0,0,0,0,0,641,897,55,FALSE
435,15,446,20,30,0,51,12519,10,0,0,0,0,0,0,446,51,55,FALSE
436,15,289,20,30,8,122,12530,10,0,0,0,0,0,0,289,130,55,FALSE
437,15,470,20,30,242,11,12562,10,0,0,0,0,0,0,470,253,55,FALSE
438,15,629,20,30,111,49,12576,10,0,0,0,0,0,0,629,160,55,FALSE
439,15,811,35,30,73,12741,155,10,0,0,0,0,0,0,811,12814,55,FALSE
440,15,340,35,30,450,12562,31,10,0,0,0,0,0,0,340,13012,55,FALSE
441,15,287,35,30,120,12519,101,10,0,0,0,0,0,0,287,12639,55,FALSE
442,15,0,20,0,0,0,12643,0,0,0,0,0,0,0,0,0,15,TRUE
443,15,156,35,30,0,12530,180,10,0,0,0,0,0,0,156,12530,55,FALSE
444,15,166,20,30,248,0,12764,10,0,0,0,0,0,0,166,248,55,FALSE
445,15,302,20,30,44,96,12793,10,0,0,0,0,0,0,302,140,55,FALSE
446,15,356,35,30,72,12576,210,10,0,0,0,0,0,0,356,12648,55,FALSE
447,15,481,20,30,672,100,12850,10,0,0,0,0,0,0,481,772,55,FALSE
448,15,194,20,30,25,0,12875,10,0,0,0,0,0,0,194,25,55,FALSE
449,15,383,35,30,378,12913,22,10,0,0,0,0,0,0,383,13291,55,FALSE
450,15,251,35,30,113,12793,116,10,0,0,0,0,0,0,251,12906,55,FALSE
451,15,631,35,30,519,12580,351,10,0,0,0,0,0,0,631,13099,55,FALSE
452,15,300,20,30,72,67,12976,10,0,0,0,0,0,0,300,139,55,FALSE
453,15,765,35,30,237,12872,98,10,0,0,0,0,0,0,765,13109,55,FALSE
454,7,775,20,30,273,8,13036,10,0,0,0,0,0,0,775,281,47,FALSE
455,7,326,28,30,529,13036,8,10,0,0,0,0,0,0,326,13565,47,FALSE
456,15,405,35,30,175,12976,87,10,0,0,0,0,0,0,405,13151,55,FALSE
457,15,232,20,30,13,0,13236,10,0,0,0,0,0,0,232,13,55,FALSE
458,15,279,20,30,57,64,13264,10,0,0,0,0,0,0,279,121,55,FALSE
459,15,502,20,30,107,246,13270,10,0,0,0,0,0,0,502,353,55,FALSE
