pax,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE
345,15.0,400.0,35.0,30.0,0.0,10051.0,136.0,10.0,0,0,0,0,0,0,400.0,10051.0,55.0,False
346,15.0,466.0,35.0,30.0,156.0,10366.0,79.0,10.0,0,0,0,0,0,0,466.0,10522.0,55.0,False
347,15.0,248.0,20.0,30.0,111.0,0.0,10289.0,10.0,0,0,0,0,0,0,248.0,111.0,55.0,False
348,15.0,492.0,35.0,30.0,0.0,10071.0,238.0,10.0,0,0,0,0,0,0,492.0,10071.0,55.0,False
349,15.0,171.0,20.0,30.0,170.0,0.0,10355.0,10.0,0,0,0,0,0,0,171.0,170.0,55.0,False
350,15.0,288.0,20.0,30.0,48.0,0.0,10386.0,10.0,0,0,0,0,0,0,288.0,48.0,55.0,False
351,15.0,54.0,20.0,30.0,27.0,0.0,10401.0,10.0,0,0,0,0,0,0,54.0,27.0,55.0,False
352,15.0,548.0,20.0,30.0,253.0,0.0,10403.0,10.0,0,0,0,0,0,0,548.0,253.0,55.0,False
353,15.0,185.0,20.0,30.0,0.0,0.0,10443.0,10.0,0,0,0,0,0,0,185.0,0.0,55.0,False
354,15.0,27.0,20.0,30.0,9.0,0.0,10448.0,10.0,0,0,0,0,0,0,27.0,9.0,55.0,False
355,15.0,623.0,35.0,30.0,388.0,10234.0,246.0,10.0,0,0,0,0,0,0,623.0,10622.0,55.0,False
356,15.0,158.0,20.0,30.0,1.0,0.0,10541.0,10.0,0,0,0,0,0,0,158.0,1.0,55.0,False
357,15.0,245.0,20.0,30.0,310.0,38.0,10543.0,10.0,0,0,0,0,0,0,245.0,348.0,55.0,False
358,15.0,76.0,20.0,30.0,14.0,0.0,10550.0,10.0,0,0,0,0,0,0,76.0,14.0,55.0,False
359,15.0,132.0,20.0,30.0,15.0,0.0,10597.0,10.0,0,0,0,0,0,0,132.0,15.0,55.0,False
360,15.0,481.0,35.0,30.0,134.0,10543.0,58.0,10.0,0,0,0,0,0,0,481.0,10677.0,55.0,False
361,15.0,802.0,20.0,30.0,8.0,362.0,10643.0,10.0,0,0,0,0,0,0,802.0,370.0,55.0,False
362,15.0,393.0,20.0,21.0,112.0,9.0,10645.0,10.0,0,0,0,0,0,0,393.0,121.0,46.0,False
363,15.0,160.0,20.0,30.0,22.0,0.0,10660.0,10.0,0,0,0,0,0,0,160.0,22.0,55.0,False
364,15.0,425.0,20.0,1.0,90.0,29.0,10741.0,10.0,0,0,0,0,0,0,425.0,119.0,26.0,False
365,15.0,128.0,20.0,30.0,0.0,0.0,10769.0,10.0,0,0,0,0,0,0,128.0,0.0,55.0,False
366,15.0,476.0,35.0,30.0,100.0,10645.0,141.0,10.0,0,0,0,0,0,0,476.0,10745.0,55.0,False
367,15.0,488.0,35.0,30.0,94.0,10741.0,139.0,10.0,0,0,0,0,0,0,488.0,10835.0,55.0,False
368,15.0,332.0,5.0,30.0,229.0,15.0,10899.0,10.0,0,0,0,0,0,0,332.0,244.0,55.0,False
369,15.0,372.0,35.0,30.0,82.0,10899.0,15.0,10.0,0,0,0,0,0,0,372.0,10981.0,55.0,False
370,15.0,400.0,35.0,30.0,390.0,10643.0,382.0,10.0,0,0,0,0,0,0,400.0,11033.0,55.0,False
371,15.0,55.0,20.0,30.0,4.0,0.0,11045.0,10.0,0,0,0,0,0,0,55.0,4.0,55.0,False
372,15.0,255.0,20.0,30.0,44.0,0.0,11141.0,10.0,0,0,0,0,0,0,255.0,44.0,55.0,False
373,15.0,147.0,20.0,30.0,31.0,0.0,11148.0,10.0,0,0,0,0,0,0,147.0,31.0,55.0,False
374,15.0,56.0,20.0,30.0,27.0,0.0,11149.0,10.0,0,0,0,0,0,0,56.0,27.0,55.0,False
375,15.0,282.0,0.0,30.0,373.0,20.0,11214.0,10.0,0,0,0,0,0,0,282.0,393.0,55.0,False
376,15.0,110.0,20.0,30.0,68.0,0.0,11231.0,10.0,0,0,0,0,0,0,110.0,68.0,55.0,False
377,15.0,384.0,20.0,30.0,96.0,0.0,11237.0,10.0,0,0,0,0,0,0,384.0,96.0,55.0,False
378,15.0,314.0,35.0,30.0,142.0,11214.0,20.0,10.0,0,0,0,0,0,0,314.0,11356.0,55.0,False
379,15.0,240.0,20.0,30.0,110.0,33.0,11258.0,10.0,0,0,0,0,0,0,240.0,143.0,55.0,False
380,15.0,637.0,35.0,30.0,0.0,11355.0,31.0,10.0,0,0,0,0,0,0,637.0,11355.0,55.0,False
381,15.0,36.0,20.0,30.0,86.0,0.0,11321.0,10.0,0,0,0,0,0,0,36.0,86.0,55.0,False
382,15.0,405.0,20.0,30.0,75.0,178.0,11341.0,10.0,0,0,0,0,0,0,405.0,253.0,55.0,False
383,15.0,645.0,16.0,30.0,101.0,76.0,11406.0,10.0,0,0,0,0,0,0,645.0,177.0,55.0,False
384,15.0,138.0,20.0,30.0,0.0,0.0,11418.0,10.0,0,0,0,0,0,0,138.0,0.0,55.0,False
385,15.0,209.0,20.0,30.0,102.0,0.0,11419.0,10.0,0,0,0,0,0,0,209.0,102.0,55.0,False
386,15.0,347.0,35.0,30.0,112.0,11590.0,4.0,10.0,0,0,0,0,0,0,347.0,11702.0,55.0,False
387,15.0,181.0,20.0,30.0,51.0,0.0,11432.0,10.0,0,0,0,0,0,0,181.0,51.0,55.0,False
388,15.0,305.0,20.0,30.0,213.0,0.0,11439.0,10.0,0,0,0,0,0,0,305.0,213.0,55.0,False
389,15.0,330.0,35.0,30.0,48.0,11289.0,162.0,10.0,0,0,0,0,0,0,330.0,11337.0,55.0,False
390,15.0,32.0,20.0,30.0,122.0,0.0,11469.0,10.0,0,0,0,0,0,0,32.0,122.0,55.0,False
391,15.0,620.0,20.0,30.0,91.0,10.0,11526.0,10.0,0,0,0,0,0,0,620.0,101.0,55.0,False
392,15.0,355.0,35.0,30.0,0.0,11341.0,198.0,10.0,0,0,0,0,0,0,355.0,11341.0,55.0,False
393,15.0,264.0,20.0,30.0,63.0,0.0,11620.0,10.0,0,0,0,0,0,0,264.0,63.0,55.0,False
394,15.0,244.0,35.0,30.0,267.0,11410.0,219.0,10.0,0,0,0,0,0,0,244.0,11677.0,55.0,False
395,15.0,42.0,20.0,30.0,23.0,0.0,11650.0,10.0,0,0,0,0,0,0,42.0,23.0,55.0,False
396,15.0,212.0,35.0,30.0,130.0,11526.0,151.0,10.0,0,0,0,0,0,0,212.0,11656.0,55.0,False
397,15.0,190.0,20.0,30.0,0.0,0.0,11713.0,10.0,0,0,0,0,0,0,190.0,0.0,55.0,False
398,15.0,181.0,20.0,30.0,19.0,0.0,11776.0,10.0,0,0,0,0,0,0,181.0,19.0,55.0,False
399,15.0,10.0,20.0,30.0,31.0,0.0,11790.0,10.0,0,0,0,0,0,0,10.0,31.0,55.0,False
400,15.0,71.0,20.0,30.0,54.0,0.0,11815.0,10.0,0,0,0,0,0,0,71.0,54.0,55.0,False
401,15.0,93.0,20.0,30.0,32.0,0.0,11820.0,10.0,0,0,0,0,0,0,93.0,32.0,55.0,False
402,15.0,234.0,20.0,30.0,17.0,0.0,11852.0,10.0,0,0,0,0,0,0,234.0,17.0,55.0,False
403,15.0,499.0,20.0,30.0,126.0,282.0,11866.0,10.0,0,0,0,0,0,0,499.0,408.0,55.0,False
404,15.0,197.0,8.0,30.0,71.0,12.0,11879.0,10.0,0,0,0,0,0,0,197.0,83.0,55.0,False
405,15.0,243.0,20.0,30.0,22.0,0.0,11887.0,10.0,0,0,0,0,0,0,243.0,22.0,55.0,False
406,15.0,172.0,35.0,30.0,117.0,11879.0,12.0,10.0,0,0,0,0,0,0,172.0,11996.0,55.0,False
407,15.0,196.0,20.0,30.0,32.0,0.0,11916.0,10.0,0,0,0,0,0,0,196.0,32.0,55.0,False
408,15.0,247.0,20.0,30.0,92.0,144.0,11959.0,10.0,0,0,0,0,0,0,247.0,236.0,55.0,False
409,15.0,87.0,20.0,30.0,30.0,0.0,11973.0,10.0,0,0,0,0,0,0,87.0,30.0,55.0,False
410,15.0,251.0,20.0,30.0,234.0,52.0,12020.0,10.0,0,0,0,0,0,0,251.0,286.0,55.0,False
411,15.0,311.0,20.0,30.0,142.0,17.0,12036.0,10.0,0,0,0,0,0,0,311.0,159.0,55.0,False
412,15.0,187.0,20.0,30.0,0.0,34.0,12038.0,10.0,0,0,0,0,0,0,187.0,34.0,55.0,False
413,15.0,74.0,35.0,30.0,248.0,12036.0,37.0,10.0,0,0,0,0,0,0,74.0,12284.0,55.0,False
414,15.0,535.0,20.0,30.0,15.0,97.0,12093.0,10.0,0,0,0,0,0,0,535.0,112.0,55.0,False
415,15.0,328.0,20.0,30.0,87.0,0.0,12098.0,10.0,0,0,0,0,0,0,328.0,87.0,55.0,False
416,15.0,268.0,20.0,30.0,85.0,0.0,12100.0,10.0,0,0,0,0,0,0,268.0,85.0,55.0,False
417,15.0,527.0,35.0,30.0,33.0,12020.0,72.0,10.0,0,0,0,0,0,0,527.0,12053.0,55.0,False
418,15.0,166.0,13.0,30.0,153.0,7.0,12115.0,10.0,0,0,0,0,0,0,166.0,160.0,55.0,False
419,15.0,211.0,35.0,30.0,0.0,12038.0,84.0,10.0,0,0,0,0,0,0,211.0,12038.0,55.0,False
420,15.0,287.0,35.0,30.0,55.0,12115.0,7.0,10.0,0,0,0,0,0,0,287.0,12170.0,55.0,False
421,15.0,371.0,35.0,30.0,0.0,11959.0,164.0,10.0,0,0,0,0,0,0,371.0,11959.0,55.0,False
422,15.0,443.0,20.0,30.0,90.0,99.0,12149.0,10.0,0,0,0,0,0,0,443.0,189.0,55.0,False
423,15.0,446.0,20.0,30.0,292.0,12248.0,0.0,10.0,0,0,0,0,0,0,446.0,12540.0,55.0,False
424,15.0,435.0,35.0,30.0,0.0,11866.0,302.0,10.0,0,0,0,0,0,0,435.0,11866.0,55.0,False
425,15.0,208.0,35.0,30.0,387.0,12165.0,68.0,10.0,0,0,0,0,0,0,208.0,12552.0,55.0,False
426,15.0,255.0,20.0,30.0,62.0,62.0,12262.0,10.0,0,0,0,0,0,0,255.0,124.0,55.0,False
427,15.0,266.0,35.0,30.0,0.0,12093.0,162.0,10.0,0,0,0,0,0,0,266.0,12093.0,55.0,False
428,15.0,507.0,35.0,30.0,290.0,12217.0,51.0,10.0,0,0,0,0,0,0,507.0,12507.0,55.0,False
429,15.0,9.0,20.0,30.0,0.0,0.0,12328.0,10.0,0,0,0,0,0,0,9.0,0.0,55.0,False
