pax,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE
0,15.0,676.0,20.0,30.0,308.0,143.0,0.0,10.0,0,0,0,0,0,0,676.0,451.0,55.0,False
1,15.0,238.0,20.0,30.0,36.0,0.0,9.0,10.0,0,0,0,0,0,0,238.0,36.0,55.0,False
2,15.0,299.0,20.0,30.0,66.0,0.0,15.0,10.0,0,0,0,0,0,0,299.0,66.0,55.0,False
3,15.0,146.0,20.0,30.0,0.0,0.0,24.0,10.0,0,0,0,0,0,0,146.0,0.0,55.0,False
4,15.0,348.0,20.0,30.0,24.0,15.0,62.0,10.0,0,0,0,0,0,0,348.0,39.0,55.0,False
5,15.0,380.0,20.0,25.0,0.0,5.0,69.0,10.0,0,0,0,0,0,0,380.0,5.0,50.0,False
6,15.0,474.0,35.0,30.0,578.0,74.0,54.0,10.0,0,0,0,0,0,0,474.0,652.0,55.0,False
7,15.0,288.0,35.0,30.0,163.0,69.0,25.0,10.0,0,0,0,0,0,0,288.0,232.0,55.0,False
8,15.0,490.0,20.0,26.0,43.0,4.0,126.0,10.0,0,0,0,0,0,0,490.0,47.0,51.0,False
9,15.0,398.0,20.0,30.0,22.0,328.0,137.0,10.0,0,0,0,0,0,0,398.0,350.0,55.0,False
10,15.0,237.0,35.0,30.0,72.0,62.0,89.0,10.0,0,0,0,0,0,0,237.0,134.0,55.0,False
11,15.0,191.0,20.0,30.0,79.0,221.0,166.0,10.0,0,0,0,0,0,0,191.0,300.0,55.0,False
12,15.0,355.0,35.0,30.0,749.0,54.0,109.0,10.0,0,0,0,0,0,0,355.0,803.0,55.0,False
13,15.0,248.0,20.0,30.0,53.0,0.0,182.0,10.0,0,0,0,0,0,0,248.0,53.0,55.0,False
14,15.0,171.0,35.0,30.0,205.0,126.0,67.0,10.0,0,0,0,0,0,0,171.0,331.0,55.0,False
15,15.0,232.0,20.0,30.0,99.0,0.0,216.0,10.0,0,0,0,0,0,0,232.0,99.0,55.0,False
16,15.0,495.0,20.0,30.0,38.0,18.0,256.0,10.0,0,0,0,0,0,0,495.0,56.0,55.0,False
17,15.0,260.0,20.0,30.0,9.0,0.0,261.0,10.0,0,0,0,0,0,0,260.0,9.0,55.0,False
18,15.0,144.0,20.0,30.0,83.0,0.0,327.0,10.0,0,0,0,0,0,0,144.0,83.0,55.0,False
19,15.0,203.0,35.0,30.0,76.0,256.0,106.0,10.0,0,0,0,0,0,0,203.0,332.0,55.0,False
20,15.0,148.0,20.0,30.0,77.0,0.0,384.0,10.0,0,0,0,0,0,0,148.0,77.0,55.0,False
21,15.0,731.0,20.0,12.0,59.0,19.0,396.0,10.0,0,0,0,0,0,0,731.0,78.0,37.0,False
22,15.0,179.0,20.0,30.0,48.0,0.0,416.0,10.0,0,0,0,0,0,0,179.0,48.0,55.0,False
23,15.0,82.0,20.0,30.0,0.0,0.0,462.0,10.0,0,0,0,0,0,0,82.0,0.0,55.0,False
24,15.0,239.0,22.0,30.0,132.0,409.0,97.0,10.0,0,0,0,0,0,0,239.0,541.0,55.0,False
25,15.0,293.0,35.0,30.0,280.0,493.0,13.0,10.0,0,0,0,0,0,0,293.0,773.0,55.0,False
26,15.0,276.0,35.0,30.0,107.0,166.0,350.0,10.0,0,0,0,0,0,0,276.0,273.0,55.0,False
27,15.0,251.0,35.0,30.0,0.0,137.0,400.0,10.0,0,0,0,0,0,0,251.0,137.0,55.0,False
28,15.0,241.0,20.0,30.0,39.0,0.0,586.0,10.0,0,0,0,0,0,0,241.0,39.0,55.0,False
29,15.0,193.0,20.0,30.0,0.0,0.0,623.0,10.0,0,0,0,0,0,0,193.0,0.0,55.0,False
30,15.0,442.0,20.0,30.0,0.0,152.0,683.0,10.0,0,0,0,0,0,0,442.0,152.0,55.0,False
31,15.0,28.0,20.0,30.0,86.0,0.0,715.0,10.0,0,0,0,0,0,0,28.0,86.0,55.0,False
32,15.0,212.0,20.0,30.0,17.0,0.0,790.0,10.0,0,0,0,0,0,0,212.0,17.0,55.0,False
33,0.0,399.0,20.0,30.0,93.0,15.0,801.0,10.0,0,0,0,0,0,0,399.0,108.0,40.0,False
34,0.0,174.0,35.0,30.0,133.0,801.0,15.0,10.0,0,0,0,0,0,0,174.0,934.0,40.0,False
35,15.0,234.0,20.0,30.0,0.0,0.0,820.0,10.0,0,0,0,0,0,0,234.0,0.0,55.0,False
36,15.0,253.0,20.0,0.0,140.0,30.0,887.0,10.0,0,0,0,0,0,0,253.0,170.0,25.0,False
37,15.0,336.0,35.0,30.0,0.0,683.0,202.0,10.0,0,0,0,0,0,0,336.0,683.0,55.0,False
38,15.0,380.0,20.0,30.0,41.0,2.0,905.0,10.0,0,0,0,0,0,0,380.0,43.0,55.0,False
39,15.0,190.0,20.0,30.0,85.0,0.0,912.0,10.0,0,0,0,0,0,0,190.0,85.0,55.0,False
40,15.0,153.0,20.0,30.0,0.0,0.0,915.0,10.0,0,0,0,0,0,0,153.0,0.0,55.0,False
41,15.0,152.0,20.0,30.0,0.0,0.0,928.0,10.0,0,0,0,0,0,0,152.0,0.0,55.0,False
42,15.0,683.0,20.0,30.0,19.0,50.0,931.0,10.0,0,0,0,0,0,0,683.0,69.0,55.0,False
43,15.0,295.0,20.0,30.0,52.0,0.0,948.0,10.0,0,0,0,0,0,0,295.0,52.0,55.0,False
44,15.0,351.0,35.0,30.0,52.0,905.0,93.0,10.0,0,0,0,0,0,0,351.0,957.0,55.0,False
45,15.0,284.0,35.0,30.0,104.0,931.0,70.0,10.0,0,0,0,0,0,0,284.0,1035.0,55.0,False
46,15.0,80.0,20.0,30.0,70.0,0.0,1082.0,10.0,0,0,0,0,0,0,80.0,70.0,55.0,False
47,15.0,262.0,35.0,30.0,45.0,887.0,190.0,10.0,0,0,0,0,0,0,262.0,932.0,55.0,False
48,15.0,155.0,20.0,30.0,54.0,0.0,1121.0,10.0,0,0,0,0,0,0,155.0,54.0,55.0,False
49,15.0,389.0,20.0,30.0,36.0,0.0,1162.0,10.0,0,0,0,0,0,0,389.0,36.0,55.0,False
50,15.0,365.0,20.0,30.0,87.0,90.0,1201.0,10.0,0,0,0,0,0,0,365.0,177.0,55.0,False
51,15.0,179.0,20.0,30.0,50.0,0.0,1232.0,10.0,0,0,0,0,0,0,179.0,50.0,55.0,False
52,15.0,407.0,20.0,30.0,33.0,166.0,1257.0,10.0,0,0,0,0,0,0,407.0,199.0,55.0,False
53,15.0,102.0,20.0,30.0,99.0,0.0,1266.0,10.0,0,0,0,0,0,0,102.0,99.0,55.0,False
54,11.0,454.0,20.0,30.0,115.0,102.0,1281.0,10.0,0,0,0,0,0,0,454.0,217.0,51.0,False
55,11.0,531.0,24.0,30.0,24.0,1520.0,4.0,10.0,0,0,0,0,0,0,531.0,1544.0,51.0,False
56,15.0,170.0,35.0,30.0,133.0,1201.0,110.0,10.0,0,0,0,0,0,0,170.0,1334.0,55.0,False
57,15.0,457.0,35.0,30.0,10.0,1318.0,153.0,10.0,0,0,0,0,0,0,457.0,1328.0,55.0,False
58,15.0,123.0,20.0,30.0,17.0,0.0,1470.0,10.0,0,0,0,0,0,0,123.0,17.0,55.0,False
59,15.0,692.0,20.0,30.0,75.0,316.0,1487.0,10.0,0,0,0,0,0,0,692.0,391.0,55.0,False
60,15.0,324.0,20.0,30.0,0.0,283.0,1508.0,10.0,0,0,0,0,0,0,324.0,283.0,55.0,False
61,15.0,67.0,35.0,30.0,156.0,1410.0,96.0,10.0,0,0,0,0,0,0,67.0,1566.0,55.0,False
62,15.0,51.0,20.0,30.0,35.0,0.0,1542.0,10.0,0,0,0,0,0,0,51.0,35.0,55.0,False
63,15.0,437.0,20.0,30.0,3.0,0.0,1548.0,10.0,0,0,0,0,0,0,437.0,3.0,55.0,False
64,11.0,217.0,35.0,30.0,71.0,1285.0,263.0,10.0,0,0,0,0,0,0,217.0,1356.0,51.0,False
65,15.0,186.0,20.0,30.0,4.0,0.0,1591.0,10.0,0,0,0,0,0,0,186.0,4.0,55.0,False
66,15.0,140.0,20.0,30.0,37.0,0.0,1619.0,10.0,0,0,0,0,0,0,140.0,37.0,55.0,False
67,15.0,117.0,20.0,30.0,23.0,0.0,1660.0,10.0,0,0,0,0,0,0,117.0,23.0,55.0,False
68,15.0,182.0,20.0,30.0,89.0,37.0,1699.0,10.0,0,0,0,0,0,0,182.0,126.0,55.0,False
69,15.0,160.0,35.0,30.0,0.0,1699.0,57.0,10.0,0,0,0,0,0,0,160.0,1699.0,55.0,False
70,15.0,109.0,20.0,30.0,25.0,0.0,1771.0,10.0,0,0,0,0,0,0,109.0,25.0,55.0,False
71,15.0,297.0,20.0,30.0,118.0,0.0,1776.0,10.0,0,0,0,0,0,0,297.0,118.0,55.0,False
72,15.0,180.0,20.0,30.0,6.0,0.0,1780.0,10.0,0,0,0,0,0,0,180.0,6.0,55.0,False
73,15.0,142.0,20.0,30.0,50.0,0.0,1808.0,10.0,0,0,0,0,0,0,142.0,50.0,55.0,False
74,15.0,367.0,35.0,30.0,0.0,1487.0,336.0,10.0,0,0,0,0,0,0,367.0,1487.0,55.0,False
75,15.0,156.0,35.0,30.0,0.0,1508.0,333.0,10.0,0,0,0,0,0,0,156.0,1508.0,55.0,False
76,15.0,194.0,20.0,30.0,9.0,0.0,1918.0,10.0,0,0,0,0,0,0,194.0,9.0,55.0,False
77,15.0,309.0,20.0,30.0,0.0,266.0,1921.0,10.0,0,0,0,0,0,0,309.0,266.0,55.0,False
78,15.0,59.0,20.0,30.0,23.0,0.0,1930.0,10.0,0,0,0,0,0,0,59.0,23.0,55.0,False
79,15.0,50.0,20.0,30.0,0.0,0.0,1936.0,10.0,0,0,0,0,0,0,50.0,0.0,55.0,False
80,15.0,213.0,20.0,30.0,126.0,0.0,1958.0,10.0,0,0,0,0,0,0,213.0,126.0,55.0,False
81,15.0,169.0,13.0,30.0,176.0,7.0,1994.0,10.0,0,0,0,0,0,0,169.0,183.0,55.0,False
82,15.0,433.0,35.0,30.0,100.0,1994.0,7.0,10.0,0,0,0,0,0,0,433.0,2094.0,55.0,False
83,1.0,426.0,20.0,30.0,55.0,14.0,2035.0,10.0,0,0,0,0,0,0,426.0,69.0,41.0,False
84,1.0,344.0,34.0,30.0,196.0,2035.0,14.0,10.0,0,0,0,0,0,0,344.0,2231.0,41.0,False
85,15.0,347.0,20.0,30.0,73.0,0.0,2055.0,10.0,0,0,0,0,0,0,347.0,73.0,55.0,False
86,15.0,627.0,20.0,8.0,20.0,22.0,2070.0,10.0,0,0,0,0,0,0,627.0,42.0,33.0,False
87,15.0,269.0,20.0,30.0,171.0,0.0,2105.0,10.0,0,0,0,0,0,0,269.0,171.0,55.0,False
88,15.0,122.0,20.0,30.0,0.0,0.0,2134.0,10.0,0,0,0,0,0,0,122.0,0.0,55.0,False
89,6.0,234.0,20.0,30.0,60.0,9.0,2141.0,10.0,0,0,0,0,0,0,234.0,69.0,46.0,False
90,15.0,370.0,35.0,30.0,38.0,2070.0,62.0,10.0,0,0,0,0,0,0,370.0,2108.0,55.0,False
91,6.0,222.0,29.0,30.0,117.0,2141.0,9.0,10.0,0,0,0,0,0,0,222.0,2258.0,46.0,False
92,15.0,396.0,20.0,30.0,42.0,0.0,2238.0,10.0,0,0,0,0,0,0,396.0,42.0,55.0,False
93,15.0,320.0,35.0,30.0,0.0,1921.0,316.0,10.0,0,0,0,0,0,0,320.0,1921.0,55.0,False
94,15.0,363.0,15.0,30.0,258.0,5.0,2283.0,10.0,0,0,0,0,0,0,363.0,263.0,55.0,False
95,15.0,231.0,35.0,30.0,119.0,2283.0,5.0,10.0,0,0,0,0,0,0,231.0,2402.0,55.0,False
96,15.0,535.0,20.0,26.0,77.0,4.0,2327.0,10.0,0,0,0,0,0,0,535.0,81.0,51.0,False
97,15.0,62.0,20.0,30.0,91.0,0.0,2337.0,10.0,0,0,0,0,0,0,62.0,91.0,55.0,False
98,15.0,120.0,20.0,30.0,96.0,0.0,2360.0,10.0,0,0,0,0,0,0,120.0,96.0,55.0,False
99,15.0,80.0,20.0,30.0,31.0,0.0,2412.0,10.0,0,0,0,0,0,0,80.0,31.0,55.0,False
100,15.0,250.0,35.0,30.0,148.0,2327.0,101.0,10.0,0,0,0,0,0,0,250.0,2475.0,55.0,False
101,15.0,62.0,20.0,30.0,16.0,0.0,2492.0,10.0,0,0,0,0,0,0,62.0,16.0,55.0,False
102,15.0,164.0,20.0,30.0,59.0,0.0,2624.0,10.0,0,0,0,0,0,0,164.0,59.0,55.0,False
103,15.0,9.0,20.0,30.0,105.0,0.0,2640.0,10.0,0,0,0,0,0,0,9.0,105.0,55.0,False
104,15.0,453.0,20.0,30.0,15.0,23.0,2714.0,10.0,0,0,0,0,0,0,453.0,38.0,55.0,False
105,15.0,60.0,20.0,30.0,46.0,0.0,2717.0,10.0,0,0,0,0,0,0,60.0,46.0,55.0,False
106,15.0,263.0,20.0,30.0,101.0,0.0,2774.0,10.0,0,0,0,0,0,0,263.0,101.0,55.0,False
107,15.0,229.0,20.0,30.0,0.0,0.0,2774.0,10.0,0,0,0,0,0,0,229.0,0.0,55.0,False
108,15.0,409.0,20.0,30.0,22.0,147.0,2803.0,10.0,0,0,0,0,0,0,409.0,169.0,55.0,False
109,15.0,184.0,35.0,30.0,17.0,2714.0,88.0,10.0,0,0,0,0,0,0,184.0,2731.0,55.0,False
110,15.0,244.0,20.0,30.0,9.0,0.0,2858.0,10.0,0,0,0,0,0,0,244.0,9.0,55.0,False
111,15.0,520.0,20.0,30.0,355.0,115.0,2868.0,10.0,0,0,0,0,0,0,520.0,470.0,55.0,False
112,15.0,240.0,20.0,30.0,135.0,0.0,2970.0,10.0,0,0,0,0,0,0,240.0,135.0,55.0,False
113,15.0,243.0,35.0,30.0,26.0,2803.0,167.0,10.0,0,0,0,0,0,0,243.0,2829.0,55.0,False
114,15.0,235.0,20.0,30.0,9.0,0.0,3000.0,10.0,0,0,0,0,0,0,235.0,9.0,55.0,False
115,15.0,508.0,35.0,30.0,44.0,2868.0,135.0,10.0,0,0,0,0,0,0,508.0,2912.0,55.0,False
116,15.0,246.0,20.0,30.0,3.0,200.0,3025.0,10.0,0,0,0,0,0,0,246.0,203.0,55.0,False
117,15.0,479.0,20.0,12.0,86.0,18.0,3040.0,10.0,0,0,0,0,0,0,479.0,104.0,37.0,False
118,15.0,125.0,20.0,30.0,85.0,0.0,3086.0,10.0,0,0,0,0,0,0,125.0,85.0,55.0,False
119,15.0,192.0,31.0,30.0,103.0,3044.0,120.0,10.0,0,0,0,0,0,0,192.0,3147.0,55.0,False
120,15.0,344.0,35.0,30.0,236.0,3160.0,4.0,10.0,0,0,0,0,0,0,344.0,3396.0,55.0,False
121,0.0,548.0,20.0,30.0,124.0,15.0,3190.0,10.0,0,0,0,0,0,0,548.0,139.0,40.0,False
122,0.0,195.0,35.0,30.0,171.0,3190.0,15.0,10.0,0,0,0,0,0,0,195.0,3361.0,40.0,False
123,15.0,53.0,20.0,30.0,0.0,0.0,3242.0,10.0,0,0,0,0,0,0,53.0,0.0,55.0,False
124,15.0,147.0,35.0,30.0,83.0,3025.0,253.0,10.0,0,0,0,0,0,0,147.0,3108.0,55.0,False
125,15.0,419.0,20.0,30.0,1.0,56.0,3356.0,10.0,0,0,0,0,0,0,419.0,57.0,55.0,False
126,15.0,311.0,20.0,13.0,219.0,17.0,3361.0,10.0,0,0,0,0,0,0,311.0,236.0,38.0,False
127,15.0,366.0,20.0,27.0,0.0,3.0,3400.0,10.0,0,0,0,0,0,0,366.0,3.0,52.0,False
128,15.0,340.0,35.0,30.0,197.0,3400.0,23.0,10.0,0,0,0,0,0,0,340.0,3597.0,55.0,False
129,15.0,126.0,20.0,30.0,17.0,0.0,3456.0,10.0,0,0,0,0,0,0,126.0,17.0,55.0,False
130,15.0,120.0,20.0,30.0,77.0,0.0,3470.0,10.0,0,0,0,0,0,0,120.0,77.0,55.0,False
131,15.0,123.0,20.0,30.0,0.0,0.0,3473.0,10.0,0,0,0,0,0,0,123.0,0.0,55.0,False
132,15.0,459.0,35.0,30.0,0.0,3356.0,107.0,10.0,0,0,0,0,0,0,459.0,3356.0,55.0,False
133,15.0,158.0,20.0,30.0,130.0,0.0,3509.0,10.0,0,0,0,0,0,0,158.0,130.0,55.0,False
134,15.0,274.0,20.0,30.0,101.0,0.0,3614.0,10.0,0,0,0,0,0,0,274.0,101.0,55.0,False
135,15.0,355.0,35.0,30.0,106.0,3361.0,256.0,10.0,0,0,0,0,0,0,355.0,3467.0,55.0,False
136,15.0,97.0,20.0,30.0,31.0,0.0,3681.0,10.0,0,0,0,0,0,0,97.0,31.0,55.0,False
137,15.0,236.0,20.0,30.0,118.0,9.0,3685.0,10.0,0,0,0,0,0,0,236.0,127.0,55.0,False
138,15.0,126.0,35.0,30.0,33.0,3685.0,29.0,10.0,0,0,0,0,0,0,126.0,3718.0,55.0,False
139,15.0,515.0,5.0,30.0,2.0,15.0,3788.0,10.0,0,0,0,0,0,0,515.0,17.0,55.0,False
140,15.0,480.0,20.0,30.0,156.0,57.0,3804.0,10.0,0,0,0,0,0,0,480.0,213.0,55.0,False
141,15.0,211.0,20.0,30.0,108.0,9.0,3814.0,10.0,0,0,0,0,0,0,211.0,117.0,55.0,False
142,15.0,79.0,35.0,30.0,112.0,3788.0,15.0,10.0,0,0,0,0,0,0,79.0,3900.0,55.0,False
143,15.0,399.0,20.0,30.0,104.0,172.0,3818.0,10.0,0,0,0,0,0,0,399.0,276.0,55.0,False
144,15.0,80.0,35.0,30.0,151.0,3814.0,29.0,10.0,0,0,0,0,0,0,80.0,3965.0,55.0,False
145,15.0,239.0,20.0,30.0,9980.0,0.0,3881.0,10.0,0,0,0,0,0,0,239.0,9980.0,55.0,False
146,15.0,85.0,20.0,30.0,46.0,0.0,3884.0,10.0,0,0,0,0,0,0,85.0,46.0,55.0,False
147,15.0,61.0,20.0,30.0,35.0,0.0,3955.0,10.0,0,0,0,0,0,0,61.0,35.0,55.0,False
148,15.0,167.0,20.0,30.0,99.0,0.0,3969.0,10.0,0,0,0,0,0,0,167.0,99.0,55.0,False
149,15.0,201.0,20.0,30.0,91.0,0.0,4005.0,10.0,0,0,0,0,0,0,201.0,91.0,55.0,False
150,15.0,63.0,20.0,30.0,132.0,0.0,4032.0,10.0,0,0,0,0,0,0,63.0,132.0,55.0,False
151,15.0,162.0,35.0,30.0,228.0,3804.0,263.0,10.0,0,0,0,0,0,0,162.0,4032.0,55.0,False
152,15.0,428.0,20.0,30.0,118.0,127.0,4092.0,10.0,0,0,0,0,0,0,428.0,245.0,55.0,False
153,15.0,167.0,20.0,30.0,8.0,0.0,4124.0,10.0,0,0,0,0,0,0,167.0,8.0,55.0,False
154,15.0,321.0,35.0,30.0,0.0,4127.0,47.0,10.0,0,0,0,0,0,0,321.0,4127.0,55.0,False
155,15.0,237.0,20.0,30.0,29.0,0.0,4159.0,10.0,0,0,0,0,0,0,237.0,29.0,55.0,False
156,15.0,455.0,35.0,30.0,0.0,3818.0,326.0,10.0,0,0,0,0,0,0,455.0,3818.0,55.0,False
157,15.0,394.0,20.0,30.0,91.0,13.0,4162.0,10.0,0,0,0,0,0,0,394.0,104.0,55.0,False
158,15.0,282.0,35.0,30.0,0.0,4139.0,100.0,10.0,0,0,0,0,0,0,282.0,4139.0,55.0,False
159,15.0,285.0,20.0,30.0,4.0,205.0,4281.0,10.0,0,0,0,0,0,0,285.0,209.0,55.0,False
160,15.0,158.0,20.0,30.0,0.0,0.0,4318.0,10.0,0,0,0,0,0,0,158.0,0.0,55.0,False
161,15.0,324.0,20.0,30.0,199.0,137.0,4324.0,10.0,0,0,0,0,0,0,324.0,336.0,55.0,False
162,15.0,168.0,35.0,30.0,46.0,4162.0,154.0,10.0,0,0,0,0,0,0,168.0,4208.0,55.0,False
163,15.0,327.0,20.0,30.0,59.0,0.0,4382.0,10.0,0,0,0,0,0,0,327.0,59.0,55.0,False
164,15.0,440.0,13.0,30.0,73.0,66.0,4406.0,10.0,0,0,0,0,0,0,440.0,139.0,55.0,False
165,15.0,80.0,20.0,30.0,110.0,0.0,4406.0,10.0,0,0,0,0,0,0,80.0,110.0,55.0,False
166,15.0,419.0,35.0,30.0,10.0,4443.0,7.0,10.0,0,0,0,0,0,0,419.0,4453.0,55.0,False
167,15.0,89.0,20.0,30.0,78.0,0.0,4434.0,10.0,0,0,0,0,0,0,89.0,78.0,55.0,False
168,15.0,425.0,20.0,30.0,0.0,0.0,4457.0,10.0,0,0,0,0,0,0,425.0,0.0,55.0,False
169,15.0,87.0,20.0,30.0,150.0,0.0,4479.0,10.0,0,0,0,0,0,0,87.0,150.0,55.0,False
170,15.0,584.0,35.0,30.0,56.0,4324.0,157.0,10.0,0,0,0,0,0,0,584.0,4380.0,55.0,False
171,15.0,502.0,20.0,30.0,17.0,106.0,4497.0,10.0,0,0,0,0,0,0,502.0,123.0,55.0,False
172,15.0,572.0,35.0,30.0,74.0,4413.0,72.0,10.0,0,0,0,0,0,0,572.0,4487.0,55.0,False
173,15.0,255.0,20.0,30.0,117.0,77.0,4550.0,10.0,0,0,0,0,0,0,255.0,194.0,55.0,False
174,15.0,192.0,35.0,30.0,0.0,4281.0,259.0,10.0,0,0,0,0,0,0,192.0,4281.0,55.0,False
175,15.0,209.0,20.0,30.0,0.0,0.0,4564.0,10.0,0,0,0,0,0,0,209.0,0.0,55.0,False
176,15.0,351.0,20.0,30.0,0.0,181.0,4621.0,10.0,0,0,0,0,0,0,351.0,181.0,55.0,False
177,15.0,217.0,20.0,30.0,10.0,0.0,4632.0,10.0,0,0,0,0,0,0,217.0,10.0,55.0,False
178,15.0,259.0,35.0,30.0,25.0,4497.0,126.0,10.0,0,0,0,0,0,0,259.0,4522.0,55.0,False
179,15.0,156.0,20.0,30.0,3.0,0.0,4701.0,10.0,0,0,0,0,0,0,156.0,3.0,55.0,False
180,15.0,204.0,20.0,30.0,81.0,184.0,4705.0,10.0,0,0,0,0,0,0,204.0,265.0,55.0,False
181,15.0,179.0,20.0,30.0,65.0,0.0,4794.0,10.0,0,0,0,0,0,0,179.0,65.0,55.0,False
182,15.0,318.0,20.0,30.0,35.0,7.0,4804.0,10.0,0,0,0,0,0,0,318.0,42.0,55.0,False
183,15.0,196.0,35.0,30.0,111.0,4550.0,244.0,10.0,0,0,0,0,0,0,196.0,4661.0,55.0,False
184,15.0,323.0,35.0,30.0,0.0,4621.0,231.0,10.0,0,0,0,0,0,0,323.0,4621.0,55.0,False
185,15.0,346.0,35.0,30.0,110.0,4804.0,92.0,10.0,0,0,0,0,0,0,346.0,4914.0,55.0,False
186,15.0,194.0,20.0,30.0,0.0,0.0,4969.0,10.0,0,0,0,0,0,0,194.0,0.0,55.0,False
187,15.0,680.0,20.0,2.0,60.0,28.0,4977.0,10.0,0,0,0,0,0,0,680.0,88.0,27.0,False
188,15.0,310.0,20.0,30.0,123.0,0.0,5030.0,10.0,0,0,0,0,0,0,310.0,123.0,55.0,False
189,15.0,238.0,35.0,30.0,0.0,4705.0,315.0,10.0,0,0,0,0,0,0,238.0,4705.0,55.0,False
190,15.0,408.0,35.0,30.0,50.0,4977.0,108.0,10.0,0,0,0,0,0,0,408.0,5027.0,55.0,False
191,15.0,113.0,20.0,30.0,0.0,0.0,5117.0,10.0,0,0,0,0,0,0,113.0,0.0,55.0,False
192,15.0,215.0,20.0,30.0,2.0,0.0,5160.0,10.0,0,0,0,0,0,0,215.0,2.0,55.0,False
193,15.0,206.0,20.0,30.0,36.0,0.0,5164.0,10.0,0,0,0,0,0,0,206.0,36.0,55.0,False
194,15.0,414.0,20.0,30.0,35.0,0.0,5251.0,10.0,0,0,0,0,0,0,414.0,35.0,55.0,False
195,15.0,186.0,20.0,30.0,18.0,0.0,5301.0,10.0,0,0,0,0,0,0,186.0,18.0,55.0,False
196,15.0,620.0,20.0,30.0,66.0,153.0,5369.0,10.0,0,0,0,0,0,0,620.0,219.0,55.0,False
197,15.0,138.0,20.0,30.0,29.0,0.0,5391.0,10.0,0,0,0,0,0,0,138.0,29.0,55.0,False
198,15.0,471.0,20.0,30.0,0.0,55.0,5425.0,10.0,0,0,0,0,0,0,471.0,55.0,55.0,False
199,15.0,474.0,20.0,30.0,106.0,3.0,5534.0,10.0,0,0,0,0,0,0,474.0,109.0,55.0,False
200,15.0,310.0,35.0,30.0,23.0,5425.0,105.0,10.0,0,0,0,0,0,0,310.0,5448.0,55.0,False
201,15.0,399.0,35.0,30.0,0.0,5534.0,23.0,10.0,0,0,0,0,0,0,399.0,5534.0,55.0,False
202,15.0,530.0,20.0,30.0,124.0,59.0,5625.0,10.0,0,0,0,0,0,0,530.0,183.0,55.0,False
203,15.0,477.0,20.0,30.0,184.0,0.0,5626.0,10.0,0,0,0,0,0,0,477.0,184.0,55.0,False
204,15.0,305.0,35.0,30.0,292.0,5369.0,269.0,10.0,0,0,0,0,0,0,305.0,5661.0,55.0,False
205,15.0,355.0,20.0,30.0,147.0,0.0,5655.0,10.0,0,0,0,0,0,0,355.0,147.0,55.0,False
206,15.0,231.0,20.0,30.0,0.0,0.0,5658.0,10.0,0,0,0,0,0,0,231.0,0.0,55.0,False
207,0.0,363.0,20.0,30.0,187.0,15.0,5697.0,10.0,0,0,0,0,0,0,363.0,202.0,40.0,False
208,15.0,460.0,20.0,22.0,11.0,8.0,5708.0,10.0,0,0,0,0,0,0,460.0,19.0,47.0,False
209,0.0,226.0,35.0,30.0,331.0,5697.0,15.0,10.0,0,0,0,0,0,0,226.0,6028.0,40.0,False
210,15.0,375.0,35.0,30.0,0.0,5625.0,79.0,10.0,0,0,0,0,0,0,375.0,5625.0,55.0,False
211,15.0,344.0,20.0,30.0,0.0,0.0,5739.0,10.0,0,0,0,0,0,0,344.0,0.0,55.0,False
212,15.0,236.0,35.0,30.0,69.0,5708.0,39.0,10.0,0,0,0,0,0,0,236.0,5777.0,55.0,False
213,15.0,470.0,20.0,30.0,1.0,145.0,5890.0,10.0,0,0,0,0,0,0,470.0,146.0,55.0,False
214,15.0,88.0,20.0,30.0,48.0,0.0,5945.0,10.0,0,0,0,0,0,0,88.0,48.0,55.0,False
215,15.0,136.0,20.0,30.0,11.0,0.0,5978.0,10.0,0,0,0,0,0,0,136.0,11.0,55.0,False
216,15.0,533.0,20.0,30.0,45.0,79.0,5993.0,10.0,0,0,0,0,0,0,533.0,124.0,55.0,False
217,15.0,454.0,35.0,30.0,151.0,5890.0,165.0,10.0,0,0,0,0,0,0,454.0,6041.0,55.0,False
218,15.0,368.0,20.0,30.0,84.0,143.0,6135.0,10.0,0,0,0,0,0,0,368.0,227.0,55.0,False
219,15.0,342.0,35.0,30.0,0.0,5993.0,174.0,10.0,0,0,0,0,0,0,342.0,5993.0,55.0,False
220,15.0,724.0,16.0,30.0,150.0,4.0,6210.0,10.0,0,0,0,0,0,0,724.0,154.0,55.0,False
221,15.0,401.0,35.0,30.0,346.0,6210.0,4.0,10.0,0,0,0,0,0,0,401.0,6556.0,55.0,False
222,15.0,275.0,20.0,30.0,74.0,0.0,6253.0,10.0,0,0,0,0,0,0,275.0,74.0,55.0,False
223,15.0,177.0,20.0,30.0,0.0,243.0,6304.0,10.0,0,0,0,0,0,0,177.0,243.0,55.0,False
224,15.0,63.0,35.0,30.0,0.0,6135.0,163.0,10.0,0,0,0,0,0,0,63.0,6135.0,55.0,False
