,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,262.0,20248.0,1588.0,1987.0,204180.0,28701.0,61539.0,2877358.0,670.0,0.0,0.0,0.0,0.0,0.0,20248.0,90240.0,2919.0,333.0,400
mean,0.655,50.62,3.97,4.9675,510.45,71.7525,153.8475,7193.395,1.675,0.0,0.0,0.0,0.0,0.0,50.62,225.6,7.2975,0.8325,400
std,2.980466902583132,132.79607522056125,9.146214139342396,11.147066271722144,231.303481927704,670.9905827574056,794.6535502380991,4144.711313064713,3.7388933266771165,0.0,0.0,0.0,0.0,0.0,132.79607522056125,1073.4231005909112,16.548220531431536,0.3738893326677117,400
