,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,7500.0,155686.0,8480.0,14970.0,93820.0,1179918.0,2621293.0,4990.0,0.0,0.0,0.0,0.0,0.0,0.0,155686.0,1273738.0,27460.0,500
mean,15.0,311.372,16.96,29.94,187.64,2359.836,5242.586,9.98,0.0,0.0,0.0,0.0,0.0,0.0,311.372,2547.476,54.92,500
std,0.0,186.21524602379745,4.604432821011337,1.341640786499874,803.2312738923425,4255.143877230925,4906.899442099227,0.4472135954999578,0.0,0.0,0.0,0.0,0.0,0.0,186.21524602379745,4414.098599069646,1.7888543819998313,500
