,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,199.0,0.0,0.0,0.0,0.0,71751.0,1867.0,0.0,6567.0,0.0,14817.0,0.0,5871.0,33731.0,0.0,0.0,0.0,0.0,288565.0,33731.0,0.0,14817.0,14305.0,225712.0,531.052,158.4873,40
mean,4.975,0.0,0.0,0.0,0.0,1793.775,46.675,0.0,164.175,0.0,370.425,0.0,146.775,843.275,0.0,0.0,0.0,0.0,7214.125,843.275,0.0,370.425,357.625,5642.8,13.2763,3.9621825,40
std,2.1541551976087088,0.0,0.0,0.0,0.0,649.4218923248347,21.968961204623593,0.0,105.94577410771065,0.0,198.3769899161824,0.0,64.50898864022452,385.47246983409855,0.0,0.0,0.0,0.0,1357.4836484353066,385.47246983409855,0.0,198.3769899161824,174.65551258670044,1587.6948166348693,6.838222925547775,2.5394677316206065,40
