,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,200.0,0.0,0.0,0.0,0.0,64796.0,1937.0,0.0,7335.0,0.0,16707.0,0.0,5923.0,34904.0,0.0,0.0,0.0,0.0,300358.0,34904.0,0.0,16707.0,15195.0,233552.0,535.765,164.50349999999997,40
mean,5.0,0.0,0.0,0.0,0.0,1619.9,48.425,0.0,183.375,0.0,417.675,0.0,148.075,872.6,0.0,0.0,0.0,0.0,7508.95,872.6,0.0,417.675,379.875,5838.8,13.394124999999999,4.112587499999999,40
std,2.2758486723609677,0.0,0.0,0.0,0.0,742.4947137858962,22.405227755352783,0.0,124.77378248202542,0.0,261.4814194016617,0.0,68.85338846101986,433.26108667957845,0.0,0.0,0.0,0.0,803.191708443769,433.26108667957845,0.0,261.4814194016617,196.81074958915775,1429.789911051127,7.224551786957853,2.6591778833844057,40
